reference_genome_assembly	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/1cfca072-3bf3-496d-8928-2ad66a0a759b	dg.4DFC/1cfca072-3bf3-496d-8928-2ad66a0a759b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/32a73767-be61-472a-9a0e-6a92f985f78d	dg.4DFC/32a73767-be61-472a-9a0e-6a92f985f78d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/dd9f1070-cc46-4744-9cf3-c49e4e79704b	dg.4DFC/dd9f1070-cc46-4744-9cf3-c49e4e79704b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c3b340c2-30ad-44d0-8cc1-f512bcd50bfb	dg.4DFC/c3b340c2-30ad-44d0-8cc1-f512bcd50bfb	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/f496b7f4-d62f-4ad6-947f-5349d90e14fe	dg.4DFC/f496b7f4-d62f-4ad6-947f-5349d90e14fe	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a7994dbd-9dde-418d-85f6-7032b1bf90f3	dg.4DFC/a7994dbd-9dde-418d-85f6-7032b1bf90f3	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/284f8dbb-13cb-45c4-8846-4a8ab473b4f5	dg.4DFC/284f8dbb-13cb-45c4-8846-4a8ab473b4f5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c3fec088-e850-4bea-b1fb-06d514e18721	dg.4DFC/c3fec088-e850-4bea-b1fb-06d514e18721	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/b87472e5-b32f-4253-9cb6-d86a3f8fd7e2	dg.4DFC/b87472e5-b32f-4253-9cb6-d86a3f8fd7e2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/511a6d08-d928-4de8-8cab-21f50b697e80	dg.4DFC/511a6d08-d928-4de8-8cab-21f50b697e80	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/d9f31a4f-6fcc-449f-b9b8-875c1e405552	dg.4DFC/d9f31a4f-6fcc-449f-b9b8-875c1e405552	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/0f653661-6e56-4820-a49a-51303dcd4b41	dg.4DFC/0f653661-6e56-4820-a49a-51303dcd4b41	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/63108de8-5190-442b-93ae-7857f80f1bd9	dg.4DFC/63108de8-5190-442b-93ae-7857f80f1bd9	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/e33255cf-d8aa-455c-904b-63b4085e18c1	dg.4DFC/e33255cf-d8aa-455c-904b-63b4085e18c1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/4bc97e0d-b151-4efd-86aa-bd97ed418a0b	dg.4DFC/4bc97e0d-b151-4efd-86aa-bd97ed418a0b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/85fb75be-7101-46bd-b1bc-e60865a5a46c	dg.4DFC/85fb75be-7101-46bd-b1bc-e60865a5a46c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/211dbae9-7798-4797-9135-aa56160f15f8	dg.4DFC/211dbae9-7798-4797-9135-aa56160f15f8	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ff879902-d3ce-4fdc-b650-3355392ccd5d	dg.4DFC/ff879902-d3ce-4fdc-b650-3355392ccd5d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/e9021fc6-7520-43e8-aa8a-0295012ab068	dg.4DFC/e9021fc6-7520-43e8-aa8a-0295012ab068	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/1be6f36f-d1c9-43ce-a52a-7f8d65617e50	dg.4DFC/1be6f36f-d1c9-43ce-a52a-7f8d65617e50	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/16498dcc-564d-4fc1-b3d3-12b495ca1060	dg.4DFC/16498dcc-564d-4fc1-b3d3-12b495ca1060	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/20b59976-0ded-4c19-ab7f-a94d6d1b70b9	dg.4DFC/20b59976-0ded-4c19-ab7f-a94d6d1b70b9	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/5c80bd56-357b-443e-a3a6-684f3706c50f	dg.4DFC/5c80bd56-357b-443e-a3a6-684f3706c50f	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/243479d1-2976-4040-a355-0b8c4f59ad8c	dg.4DFC/243479d1-2976-4040-a355-0b8c4f59ad8c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c7f24523-61cf-471e-8646-a5d59172d631	dg.4DFC/c7f24523-61cf-471e-8646-a5d59172d631	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/d025987f-e134-416c-ab3a-f20a949eac00	dg.4DFC/d025987f-e134-416c-ab3a-f20a949eac00	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/3e1fc20b-61ac-43eb-8cea-cc3c3ca8fc6f	dg.4DFC/3e1fc20b-61ac-43eb-8cea-cc3c3ca8fc6f	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/97fb329b-4aa1-457a-bf14-1c183025b2e3	dg.4DFC/97fb329b-4aa1-457a-bf14-1c183025b2e3	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/13ca2cf4-0230-415a-8eb0-c99c80b3642f	dg.4DFC/13ca2cf4-0230-415a-8eb0-c99c80b3642f	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c473ad9d-4ce0-42c3-bdc6-99089c5fdd86	dg.4DFC/c473ad9d-4ce0-42c3-bdc6-99089c5fdd86	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/4f797c4a-62a7-417e-8586-c18e4da066c8	dg.4DFC/4f797c4a-62a7-417e-8586-c18e4da066c8	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a99d2c54-0f16-4304-b6d8-6e91cdfc4168	dg.4DFC/a99d2c54-0f16-4304-b6d8-6e91cdfc4168	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/433eb3d4-42a1-450f-bf27-be6b39fb07dc	dg.4DFC/433eb3d4-42a1-450f-bf27-be6b39fb07dc	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/8890b5ce-94aa-4166-af30-394a363d67aa	dg.4DFC/8890b5ce-94aa-4166-af30-394a363d67aa	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a50cc324-0ab9-4139-a85d-2e38fc81805f	dg.4DFC/a50cc324-0ab9-4139-a85d-2e38fc81805f	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/3070d7fb-d8b3-4e9a-8dde-7453a71d3445	dg.4DFC/3070d7fb-d8b3-4e9a-8dde-7453a71d3445	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/9430d20e-1846-43eb-83e3-1017bc26a452	dg.4DFC/9430d20e-1846-43eb-83e3-1017bc26a452	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/bfd17639-e713-44f4-bac0-0ba76aed5e5d	dg.4DFC/bfd17639-e713-44f4-bac0-0ba76aed5e5d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c309589c-b0e8-4308-8fd5-6507ad9037de	dg.4DFC/c309589c-b0e8-4308-8fd5-6507ad9037de	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/4525a276-7018-47bd-9d6e-c0fcd2dac390	dg.4DFC/4525a276-7018-47bd-9d6e-c0fcd2dac390	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/19322453-df30-48a9-8baa-3a1e024d9186	dg.4DFC/19322453-df30-48a9-8baa-3a1e024d9186	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/77e19e43-9187-4808-af8f-bbf2483edac5	dg.4DFC/77e19e43-9187-4808-af8f-bbf2483edac5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/caeeff08-2807-4aa3-874f-0e4c1ffc06c6	dg.4DFC/caeeff08-2807-4aa3-874f-0e4c1ffc06c6	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/e395eaba-1b40-4a48-854b-fdef01fdea45	dg.4DFC/e395eaba-1b40-4a48-854b-fdef01fdea45	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/0f45cad8-31ce-45cd-989d-c275b0bbf164	dg.4DFC/0f45cad8-31ce-45cd-989d-c275b0bbf164	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/eab272dc-38a4-4b2e-a1b9-db76d13f3270	dg.4DFC/eab272dc-38a4-4b2e-a1b9-db76d13f3270	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/0b761fde-a1a5-476b-87e9-b61517c13f9c	dg.4DFC/0b761fde-a1a5-476b-87e9-b61517c13f9c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/f52447d9-258e-4e4a-a31c-02f9da9ea008	dg.4DFC/f52447d9-258e-4e4a-a31c-02f9da9ea008	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c411e549-e41b-47a5-8263-f4791870bbf0	dg.4DFC/c411e549-e41b-47a5-8263-f4791870bbf0	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/50306c78-f644-4258-82c3-97f12d577ca5	dg.4DFC/50306c78-f644-4258-82c3-97f12d577ca5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/dbf61cf2-7024-4c7b-98f5-2cb8b0529fcb	dg.4DFC/dbf61cf2-7024-4c7b-98f5-2cb8b0529fcb	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/12cc3502-2394-4e22-a3b4-7ff33888ab77	dg.4DFC/12cc3502-2394-4e22-a3b4-7ff33888ab77	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ff118f3c-0265-411f-92cc-2a28e68c43b8	dg.4DFC/ff118f3c-0265-411f-92cc-2a28e68c43b8	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2e5b865d-d595-474f-9506-5362431d1be2	dg.4DFC/2e5b865d-d595-474f-9506-5362431d1be2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/5449b25a-08d7-4023-b6c8-683e7f2ca1a4	dg.4DFC/5449b25a-08d7-4023-b6c8-683e7f2ca1a4	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/790aaf95-fecf-45cb-9589-504fec6422f1	dg.4DFC/790aaf95-fecf-45cb-9589-504fec6422f1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/bc20c514-ccb8-4426-9ea3-819c0fc2aa23	dg.4DFC/bc20c514-ccb8-4426-9ea3-819c0fc2aa23	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/930fa062-cf16-4c34-a3c0-56c3552de641	dg.4DFC/930fa062-cf16-4c34-a3c0-56c3552de641	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/adb81b38-307f-4713-886c-eae022444a67	dg.4DFC/adb81b38-307f-4713-886c-eae022444a67	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/debc2c31-044b-4e71-9be2-7163057aaaf6	dg.4DFC/debc2c31-044b-4e71-9be2-7163057aaaf6	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c6b66d76-4ed1-4c01-9ea2-054116fdbacc	dg.4DFC/c6b66d76-4ed1-4c01-9ea2-054116fdbacc	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ac1bb253-aff1-46f9-af20-927180582ffe	dg.4DFC/ac1bb253-aff1-46f9-af20-927180582ffe	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2a1a6d67-73a0-4d11-984d-a38d5601f43e	dg.4DFC/2a1a6d67-73a0-4d11-984d-a38d5601f43e	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/85231add-95b8-49cd-b2df-e9d5b78902c4	dg.4DFC/85231add-95b8-49cd-b2df-e9d5b78902c4	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/79fde823-3f4d-4d2d-8f3e-51df22f549c4	dg.4DFC/79fde823-3f4d-4d2d-8f3e-51df22f549c4	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/cb785a57-efcb-4041-a694-131a89acd6ab	dg.4DFC/cb785a57-efcb-4041-a694-131a89acd6ab	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/77630b0a-2a87-41e4-a8e9-ecf57f43e767	dg.4DFC/77630b0a-2a87-41e4-a8e9-ecf57f43e767	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a103786d-a59e-40d0-872b-4de131648963	dg.4DFC/a103786d-a59e-40d0-872b-4de131648963	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/858eebdc-12fe-40f8-b9d5-7a2566d1ef82	dg.4DFC/858eebdc-12fe-40f8-b9d5-7a2566d1ef82	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/9d1d0635-aba4-4247-927b-c9e40ead8a62	dg.4DFC/9d1d0635-aba4-4247-927b-c9e40ead8a62	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/08c4ed12-8189-477e-9359-6b6be74733d2	dg.4DFC/08c4ed12-8189-477e-9359-6b6be74733d2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/46402e48-39ea-407c-868b-5b9b5fe1c793	dg.4DFC/46402e48-39ea-407c-868b-5b9b5fe1c793	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/97fb84a0-816a-4893-9b57-ddacc7755f6b	dg.4DFC/97fb84a0-816a-4893-9b57-ddacc7755f6b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/09f146d2-caa0-40c0-b197-4a609bf12bd5	dg.4DFC/09f146d2-caa0-40c0-b197-4a609bf12bd5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7c536133-0d65-4a43-9aa6-ddad1cc62cfa	dg.4DFC/7c536133-0d65-4a43-9aa6-ddad1cc62cfa	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/89645867-7f9b-430e-9aeb-4eb5693da9fe	dg.4DFC/89645867-7f9b-430e-9aeb-4eb5693da9fe	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7cc2a73b-b1ee-4aea-a7ce-0f7534e44ffc	dg.4DFC/7cc2a73b-b1ee-4aea-a7ce-0f7534e44ffc	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/788c7cc8-8ae3-4b42-8d03-98bbc3657678	dg.4DFC/788c7cc8-8ae3-4b42-8d03-98bbc3657678	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a720c0e9-0a53-4e6b-9a59-188e9cbaaa88	dg.4DFC/a720c0e9-0a53-4e6b-9a59-188e9cbaaa88	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/1065962a-dcb7-4bc2-a982-1b47980656e8	dg.4DFC/1065962a-dcb7-4bc2-a982-1b47980656e8	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c8d13bc4-fc0f-4ea8-a629-efbfdabe08a7	dg.4DFC/c8d13bc4-fc0f-4ea8-a629-efbfdabe08a7	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a0f9a743-dbb4-4c22-8f8c-f3b0a3aa85b0	dg.4DFC/a0f9a743-dbb4-4c22-8f8c-f3b0a3aa85b0	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/5a387596-c264-4342-9256-f105ae05b9e3	dg.4DFC/5a387596-c264-4342-9256-f105ae05b9e3	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/cf41fa89-7be7-4443-b6a2-afb7881b3fd2	dg.4DFC/cf41fa89-7be7-4443-b6a2-afb7881b3fd2	Not specified in data
